"observation_id","location_name","longitude","latitude","min","max","genus_name","species_name","trait_name","trait_class","value","standard_unit","value_type","methodology_name","reference_no"
1295,"Global","NULL","NULL",182.7,199.3,"Actinastraea","minima","Number of septal cycles","Morphological","3","units","expert_opinion","Observation_field_or_laboratory",16
1296,"Global","NULL","NULL",190.8,201.3,"Actinastraea","plana","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",16
1296,"Global","NULL","NULL",190.8,201.3,"Actinastraea","plana","Distance between centres of corallites","Morphological","3","mm","mean","Observation_field_or_laboratory",16
1296,"Global","NULL","NULL",190.8,201.3,"Actinastraea","plana","Number of septa per corallite","Morphological","22","units","mean","Observation_field_or_laboratory",16
1296,"Global","NULL","NULL",190.8,201.3,"Actinastraea","plana","Corallite width maximum","Morphological","3","mm","maximum","Observation_field_or_laboratory",16
1296,"Global","NULL","NULL",190.8,201.3,"Actinastraea","plana","Corallite width minimum","Morphological","2","mm","minimum","Observation_field_or_laboratory",16
1723,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Corallite width minimum","Morphological","3.5","mm","minimum","Observation_field_or_laboratory",44
1722,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Number of septal cycles","Morphological","3","units","raw_value","Observation_field_or_laboratory",44
1722,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",44
1723,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Number of septa per corallite","Morphological","21","units","mean","Observation_field_or_laboratory",44
1722,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Number of septa per corallite","Morphological","18","units","mean","Observation_field_or_laboratory",44
1722,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",44
1723,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Columella structure","Morphological","well developed","text","expert_opinion","Observation_field_or_laboratory",44
1723,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",44
1723,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Corallite width maximum","Morphological","12.5","mm","maximum","Observation_field_or_laboratory",44
1722,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",44
1723,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Distance between centres of corallites","Morphological","2.5","mm","mean","Observation_field_or_laboratory",44
1723,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Number of septal cycles","Morphological","3","units","raw_value","Observation_field_or_laboratory",44
1722,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Wall structure","Morphological","septoparathecal","text","expert_opinion","Observation_field_or_laboratory",44
1722,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Corallite width minimum","Morphological","1.8","mm","minimum","Observation_field_or_laboratory",44
1722,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Columella structure","Morphological","well developed","text","expert_opinion","Observation_field_or_laboratory",44
1723,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Wall structure","Morphological","septoparathecal","text","expert_opinion","Observation_field_or_laboratory",44
1723,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",44
1723,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Height","Morphological","5.4","mm","raw_value","Observation_field_or_laboratory",44
1722,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Height","Morphological","36.8","mm","raw_value","Observation_field_or_laboratory",44
1722,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Distance between centres of corallites","Morphological","1.5","mm","minimum","Observation_field_or_laboratory",44
1722,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Corallite width maximum","Morphological","3.8","mm","maximum","Observation_field_or_laboratory",44
1722,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Distance between centres of corallites","Morphological","3.2","mm","maximum","Observation_field_or_laboratory",44
1723,"Iran","59.828889","36.175556",111,125,"Actinastraea","pseudominima","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",44
2287,"Switzerland","9","47",139.8,145,"Actinastrea","","Colony form","Morphological","cerio-plocoid","text","expert_opinion","Observation_field_or_laboratory",63
2287,"Switzerland","9","47",139.8,145,"Actinastrea","","Budding type","Reproductive","extracalicular","text","expert_opinion","Observation_field_or_laboratory",63
2287,"Switzerland","9","47",139.8,145,"Actinastrea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
2287,"Switzerland","9","47",139.8,145,"Actinastrea","","Distance between centres of corallites","Morphological","2.5","mm","mean","Observation_field_or_laboratory",63
2287,"Switzerland","9","47",139.8,145,"Actinastrea","","Corallite width maximum","Morphological","2.5","mm","maximum","Observation_field_or_laboratory",63
2287,"Switzerland","9","47",139.8,145,"Actinastrea","","Corallite width minimum","Morphological","1.5","mm","minimum","Observation_field_or_laboratory",63
2287,"Switzerland","9","47",139.8,145,"Actinastrea","","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",63
2287,"Switzerland","9","47",139.8,145,"Actinastrea","","Number of septal cycles","Morphological","2","units","raw_value","Observation_field_or_laboratory",63
2287,"Switzerland","9","47",139.8,145,"Actinastrea","","Number of septa per corallite","Morphological","14","units","mean","Observation_field_or_laboratory",63
2623,"Greece","22.468835","38.586501",100.5,113,"Actinastrea","aequibernensis","Corallite width minimum","Morphological","1.5","mm","raw_value","Observation_field_or_laboratory",75
2623,"Greece","22.468835","38.586501",100.5,113,"Actinastrea","aequibernensis","Distance between centres of corallites","Morphological","2.0","mm","mean","Observation_field_or_laboratory",75
2623,"Greece","22.468835","38.586501",100.5,113,"Actinastrea","aequibernensis","Height","Morphological","400","mm","raw_value","Observation_field_or_laboratory",75
2623,"Greece","22.468835","38.586501",100.5,113,"Actinastrea","aequibernensis","Corallite width maximum","Morphological","2.5","mm","raw_value","Observation_field_or_laboratory",75
2623,"Greece","22.468835","38.586501",100.5,113,"Actinastrea","aequibernensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",75
2623,"Greece","22.468835","38.586501",100.5,113,"Actinastrea","aequibernensis","Number of septa per corallite","Morphological","23","units","mean","Observation_field_or_laboratory",75
2623,"Greece","22.468835","38.586501",100.5,113,"Actinastrea","aequibernensis","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",75
2623,"Greece","22.468835","38.586501",100.5,113,"Actinastrea","aequibernensis","Columella structure","Morphological","small","text","expert_opinion","Observation_field_or_laboratory",75
2623,"Greece","22.468835","38.586501",100.5,113,"Actinastrea","aequibernensis","Colony size","Morphological","400","text","minimum","Observation_field_or_laboratory",75
2623,"Greece","22.468835","38.586501",100.5,113,"Actinastrea","aequibernensis","Colony size","Morphological","450","mm","maximum","Observation_field_or_laboratory",75
673,"Global","NULL","NULL",66,86.3,"Actinastrea","bastidensis","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",11
673,"Global","NULL","NULL",66,86.3,"Actinastrea","bastidensis","Number of septal cycles","Morphological","3","units","raw_value","Observation_field_or_laboratory",11
673,"Global","NULL","NULL",66,86.3,"Actinastrea","bastidensis","Corallite width maximum","Morphological","2.2","mm","maximum","Observation_field_or_laboratory",11
673,"Global","NULL","NULL",66,86.3,"Actinastrea","bastidensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
673,"Global","NULL","NULL",66,86.3,"Actinastrea","bastidensis","Wall structure","Morphological","septothecal","text","expert_opinion","Observation_field_or_laboratory",11
673,"Global","NULL","NULL",66,86.3,"Actinastrea","bastidensis","Columella structure","Morphological","styliform","text","expert_opinion","Observation_field_or_laboratory",11
673,"Global","NULL","NULL",66,86.3,"Actinastrea","bastidensis","Distance between centres of corallites","Morphological","2.2","mm","maximum","Observation_field_or_laboratory",11
673,"Global","NULL","NULL",66,86.3,"Actinastrea","bastidensis","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",11
673,"Global","NULL","NULL",66,86.3,"Actinastrea","bastidensis","Number of septa per corallite","Morphological","24","units","raw_value","Observation_field_or_laboratory",11
673,"Global","NULL","NULL",66,86.3,"Actinastrea","bastidensis","Budding type","Reproductive","extracalicular","text","expert_opinion","Observation_field_or_laboratory",11
673,"Global","NULL","NULL",66,86.3,"Actinastrea","bastidensis","Corallite width minimum","Morphological","1.5","mm","minimum","Observation_field_or_laboratory",11
1511,"Saudi Arabia","46.25","24.93",157.3,163.5,"Actinastrea","bernensis","Columella structure","Morphological","thick, styliform","text","expert_opinion","Observation_field_or_laboratory",32
1511,"Saudi Arabia","46.25","24.93",157.3,163.5,"Actinastrea","bernensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",32
1511,"Saudi Arabia","46.25","24.93",157.3,163.5,"Actinastrea","bernensis","Number of septal cycles","Morphological","4","units","raw_value","Observation_field_or_laboratory",32
1836,"India","69.49","23.32",157.3,168.3,"Actinastrea","bernensis","Wall structure","Morphological","septo- and parathecal","text","expert_opinion","observation_laboratory",48
1511,"Saudi Arabia","46.25","24.93",157.3,163.5,"Actinastrea","bernensis","Colony form","Morphological","cerioid-subcerioid","text","expert_opinion","Observation_field_or_laboratory",32
1836,"India","69.49","23.32",157.3,168.3,"Actinastrea","bernensis","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",48
1511,"Saudi Arabia","46.25","24.93",157.3,163.5,"Actinastrea","bernensis","Columella structure","Morphological","thickened by primary septa","text","expert_opinion","Observation_field_or_laboratory",32
1836,"India","69.49","23.32",157.3,168.3,"Actinastrea","bernensis","Corallite width maximum","Morphological","2","mm","maximum","observation_laboratory",48
1511,"Saudi Arabia","46.25","24.93",157.3,163.5,"Actinastrea","bernensis","Wall structure","Morphological","septothecal-parathecal, prominent","text","expert_opinion","Observation_field_or_laboratory",32
1836,"India","69.49","23.32",157.3,168.3,"Actinastrea","bernensis","Number of septa per corallite","Morphological","20.5","units","mean","observation_laboratory",48
1511,"Saudi Arabia","46.25","24.93",157.3,163.5,"Actinastrea","bernensis","Corallite width minimum","Morphological","1","mm","minimum","Observation_field_or_laboratory",32
1836,"India","69.49","23.32",157.3,168.3,"Actinastrea","bernensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",48
1836,"India","69.49","23.32",157.3,168.3,"Actinastrea","bernensis","Columella structure","Morphological","existent","text","expert_opinion","observation_laboratory",48
1511,"Saudi Arabia","46.25","24.93",157.3,163.5,"Actinastrea","bernensis","Corallite width maximum","Morphological","2","mm","maximum","Observation_field_or_laboratory",32
1511,"Saudi Arabia","46.25","24.93",157.3,163.5,"Actinastrea","bernensis","Growth form","Morphological","columnar","text","expert_opinion","Observation_field_or_laboratory",32
