"observation_id","location_name","longitude","latitude","min","max","genus_name","species_name","trait_name","trait_class","value","standard_unit","value_type","methodology_name","reference_no"
2563,"Mexico","-112.995855","26.747198",47.8,56,"Astrocoenia","dilloni","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",72
664,"Pakistan","69.345116","30.375321",56,66,"Astrocoenia","gibbosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
1379,"Peru","-71.535","-16.39889",174,201.3,"Astrocoenia","lissoni","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",22
665,"Pakistan","69.345116","30.375321",56,66,"Astrocoenia","ramosa minor","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
666,"Global","NULL","NULL",33.9,66,"Astrocoenia","spongilla","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
835,"Global","NULL","NULL",66,100.5,"Astrogyra","edwardsi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
1806,"Slovakia","18.11","49.02",157.3,163.5,"Atelophyllia","clermontei","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",47
785,"France","46.320278","4.816389",168.3,170.3,"Atelophyllia","clermontei","Coloniality","Morphological","colonial","text","expert_opinion","observation_laboratory",10
2776,"Italy","13.4333","42.2501",120,125,"Aulastraeopora","deangelisi","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",89
2612,"Greece","22.468835","38.586501",100.5,113,"Aulastraeopora","deangelisi","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",75
2777,"Greece","22.5","38.5833",113,125,"Aulastraeopora","graeca","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",89
2613,"Greece","22.468835","38.586501",100.5,113,"Aulastraeopora","graeca","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",75
906,"Global","NULL","NULL",56,93.9,"Aulosmilia","aspera","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",11
2731,"Germany","11.670876","47.637185",93.9,100.5,"Aulosmilia","bipartita","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",87
2732,"Germany","11.670876","47.637185",93.9,100.5,"Aulosmilia","consobrina","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",87
907,"Global","NULL","NULL",56,100.5,"Aulosmilia","cuneiformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",11
2733,"Germany","11.670876","47.637185",93.9,100.5,"Aulosmilia","inconstans","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",87
2027,"India","69.49","23.32",166.1,170.3,"Axosmilia","kachensis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
2028,"India","69.49","23.32",163.5,168.3,"Axosmilia","sessilis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
124,"Global","NULL","NULL",56,83.6,"Balanophyillia","besairiei","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
125,"Global","NULL","NULL",28.1,83.6,"Balanophyillia","caulifera","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
2221,"Poland","14.91","53.7688",152.1,157.3,"Baryphyllia","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",57
1536,"France","5.3","43.2",93.9,139.8,"Baryphyllia","haimei","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",33
750,"Netherlands","4.895168","52.370216",66,72.1,"Baryphyllia","maxima","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
990,"Global","NULL","NULL",66,83.6,"Barysmilia","iberica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
991,"Global","NULL","NULL",66,89.8,"Barysmilia","irregularis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
992,"North America","NULL","NULL",66,72.1,"Barysmilia","trechmanni","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
727,"Belgium","4.4699","50.5039",61.6,66,"Bathycyathus","corneti","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
130,"Global","NULL","NULL",61.6,72.1,"Bathycyathus","lloydi","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
728,"Global","NULL","NULL",56,66,"Bathycyathus","piveteaui","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
2248,"Bulgaria","22.75","42.84",132.9,139.8,"Bilaterocoenia","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
151,"Global","NULL","NULL",66,83.6,"Bothrophoria","ornata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
1509,"Saudi Arabia","45.15","25.65",163.5,166.1,"Brachthelia","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",31
2126,"Italy","13.8","41.8",145,157.3,"Brachthelia","collignoni","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2128,"Italy","13.8","41.8",145,157.3,"Brachthelia","rutimeyeri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2130,"Italy","13.8","41.8",145,157.3,"Brachthelia","rutimeyeri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2129,"Italy","13.8","41.8",145,157.3,"Brachthelia","rutimeyeri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
190,"Global","NULL","NULL",61.6,86.3,"Brachymeandra","leptophylla","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
293,"Global","NULL","NULL",61.6,93.9,"Brachyphyllia","depressa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
294,"Global","NULL","NULL",66,125,"Brachyphyllia","felixi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
1492,"Mexico","112.1833","32.2",152.1,163.5,"Brachyseris","chellalensis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",28
2156,"India","69.49","23.32",163.5,168.3,"Brachyseris","discontinua","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",48
2125,"Italy","13.8","41.8",145,157.3,"Bracthelia","collignoni","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2127,"Italy","13.8","41.8",145,157.3,"Bracthelia","rutimeyeri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2506,"Venezuela","-63.919722","10.250556",0,999,"Budaia","felixi","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",71
2500,"Venezuela","-63.919722","10.250556",100.5,145,"Calamophyllia","sandbergeri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",71
2653,"Greece","22.468835","38.586501",100.5,113,"Calamophylliopsis","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",75
1832,"Iran","59.828889","36.175556",111,125,"Calamophylliopsis","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",44
1646,"Poland","21","51.2",145,164.5,"Calamophylliopsis","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
1645,"Poland","21","51.2",145,164.5,"Calamophylliopsis","cervina","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
2330,"Bulgaria","22.75","42.84",132.9,139.8,"Calamophylliopsis","compacta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2215,"Poland","14.91","53.7688",152.1,157.3,"Calamophylliopsis","compacta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",57
2331,"Bulgaria","22.75","42.84",132.9,139.8,"Calamophylliopsis","compacta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2329,"Bulgaria","22.75","42.84",132.9,139.8,"Calamophylliopsis","compacta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2193,"Italy","13.8","41.8",145,157.3,"Calamophylliopsis","flabellum","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2195,"Italy","13.8","41.8",145,157.3,"Calamophylliopsis","flabellum","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2194,"Italy","13.8","41.8",145,157.3,"Calamophylliopsis","flabellum","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2192,"Italy","13.8","41.8",145,157.3,"Calamophylliopsis","flabellum","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2191,"Italy","13.8","41.8",145,157.3,"Calamophylliopsis","flabellum","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2196,"Italy","13.8","41.8",145,157.3,"Calamophylliopsis","flabellum","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2475,"Switzerland","8.3","46.966667",120,125,"Calamophylliopsis","fotisalensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",70
2435,"Spain","0.03","40",120,125,"Calamophylliopsis","fotisalensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",66
2652,"Greece","22.468835","38.586501",100.5,113,"Calamophylliopsis","fotisaltensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",75
848,"Europe","NULL","NULL",56,72.1,"Calamophylliopsis","marini","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
2328,"Bulgaria","22.75","42.84",145,152.1,"Calamophylliopsis","moreauana","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2216,"Poland","14.91","53.7688",152.1,157.3,"Calamophylliopsis","moreauana","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",57
1827,"Slovakia","18.11","49.02",157.3,163.5,"Calamophylliopsis","moreauana","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",47
850,"Global","NULL","NULL",56,86.3,"Calamophylliopsis","simonyi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
1826,"Slovakia","18.11","49.02",157.3,163.5,"Calamophylliopsis","stockesi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",47
2333,"Bulgaria","22.75","42.84",132.9,139.8,"Calamophylliopsis","stockesi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2332,"Bulgaria","22.75","42.84",132.9,139.8,"Calamophylliopsis","stockesi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
849,"Spain","-3.703790","40.416775",66,72.1,"Calamophylliopsis","vidali","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
1483,"Slovakia","17.31","48.42",227,242,"Carpathiphyllia","regularis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",29
2456,"Antarctica","-56.64","-64.23",33.9,56,"Caryophyllia","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",69
726,"Global","NULL","NULL",66,72.1,"Caryophyllia","arcotensis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
128,"Global","NULL","NULL",61.6,100.5,"Caryophyllia","konincki","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
128,"Global","NULL","NULL",61.6,100.5,"Caryophyllia","konincki","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
129,"Global","NULL","NULL",61.6,72.1,"Caryophyllia","mediavia","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
2627,"Greece","21.74","40.32",93.9,100.5,"Caryophylliidae","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",82
2628,"Greece","21.74","40.32",93.9,100.5,"Caryophylliidae","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",82
2629,"Greece","21.74","40.32",93.9,100.5,"Caryophylliidae","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",82
141,"Global","NULL","NULL",61.6,72.1,"Caryosmilia","granosa","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
